water_ratio,power,cook_time,soak_time,initial_temp,rice_type,doneness
1.6587833667107175,644,28,7,32,brown,50.04227893160792
1.6922765645178526,429,20,18,20,basmati,27.304943054048074
1.8491956515653194,681,22,20,25,white,46.148693040878825
1.249668008859186,566,19,0,23,basmati,21.494345467759352
1.4894249636431405,477,23,4,20,white,33.44653231157101
1.2212094418196022,552,27,26,20,brown,29.884093546410625
1.9876680079966471,714,28,15,34,brown,61.62864914265088
1.9440593396866133,355,31,5,32,white,35.109368407053765
1.039426811368506,762,18,7,20,basmati,35.97566121558749
1.7055751725156885,756,34,12,27,brown,76.35486438452308
1.9252483174156658,770,16,15,29,brown,34.43764150822277
1.1805753451273335,382,37,29,27,basmati,44.97475248853094
1.5679452305526294,692,12,2,21,basmati,17.512098343086247
1.9154882975880418,398,29,18,30,white,40.1195837685527
1.0339459785857987,448,15,11,32,basmati,16.519328791219518
1.69742026724684,628,36,15,26,basmati,73.77924523213778
1.2973490073725507,455,30,26,33,basmati,37.89259152188423
1.9243961953765303,489,11,10,27,white,16.102021958620195
1.9710582451653678,793,38,9,27,white,99.80456678535313
1.944266489113434,670,15,24,30,brown,22.403275743955334
1.4742142166574639,562,12,19,29,white,17.48425498643038
1.8620426509893133,379,25,3,34,brown,16.783194892659868
1.8445493985350705,699,39,11,30,basmati,80.65467704941202
1.3191004732432556,551,17,22,32,brown,12.933083542992126
1.8289154741506772,396,11,1,26,brown,0.0
1.0370076347154926,559,26,23,24,basmati,45.91652045604705
1.596269878482053,559,18,21,20,brown,22.608780938061226
1.230008837287703,402,39,18,31,white,55.51363991777007
1.1205668857772788,339,21,24,28,white,25.705704097685725
1.0769532016292092,572,12,4,32,white,19.12935942766981
1.6962887758781398,400,20,7,26,white,23.857676615768266
1.3398749637680663,658,10,6,21,brown,2.252789546931064
1.7247667715287616,679,32,13,25,brown,73.77134545964407
1.0653563407989424,607,22,23,21,basmati,30.088663173073712
1.3152903378306102,520,24,22,34,brown,30.068397521696063
1.5394912923753372,607,35,2,20,brown,65.28614718706928
1.7907231648389637,719,14,17,33,brown,25.66021000701737
1.31875250293207,423,30,15,26,basmati,29.134588515494425
1.625891376437009,721,39,22,32,white,95.38985244746287
1.8859777482361872,530,26,18,21,brown,31.305403613766067
1.6158631881823045,477,34,18,32,basmati,38.74140758955958
1.2329594747536339,362,32,17,33,basmati,31.41620219521334
1.0244007815565381,784,33,19,33,basmati,79.19429911766085
1.8700988739009299,415,34,15,21,white,53.855781669467
1.0212694108503872,490,15,7,32,brown,12.36448460133153
1.8747016726841994,361,37,27,30,basmati,39.371608520822214
1.528937134027212,555,30,0,24,white,51.79274052661724
1.939067698512896,782,31,16,33,basmati,79.24771797474898
1.7987832357736653,306,20,11,24,basmati,10.40585352316919
1.9979341105333375,454,27,29,26,basmati,35.852253779140646
1.3507118154517102,391,13,20,20,basmati,16.846186359778162
1.767188288931127,769,12,10,27,basmati,17.63677363852154
1.4019309136092422,313,22,4,22,white,17.43506181685052
1.479875620303909,754,32,26,23,brown,76.26493505153965
1.62750546321837,528,18,11,34,brown,16.713285166003757
1.8736771141863389,385,30,16,28,brown,34.903052103576144
1.984083469199295,432,15,5,23,brown,11.511556788160354
1.7682734138645182,482,35,0,29,white,51.89472419277883
1.4177667821673339,685,39,4,31,white,92.02514260694117
1.42135700227707,361,37,24,34,white,39.49776047323056
1.7375823015888914,518,21,27,24,basmati,25.791868584531937
1.2387771457683023,704,11,13,26,basmati,15.803693297750792
1.1104741131313947,545,12,4,23,basmati,17.687589838706398
1.3546221576407764,529,12,21,33,brown,10.760112312488065
1.2872389916540818,378,37,23,20,basmati,39.86990586393719
1.29630812045599,448,21,26,28,brown,22.272689447069013
1.23360775104991,437,24,0,23,basmati,27.26028654250499
1.0420931896363619,770,18,29,28,brown,28.42548386976498
1.0178739347334138,613,32,17,25,basmati,59.010525100937045
1.9877223897360317,675,17,15,34,basmati,31.561570332205886
1.4277731337358623,722,20,8,20,white,50.03150428685305
1.3843266471596816,688,25,18,31,basmati,48.90189017066775
1.67964728269307,364,35,21,22,basmati,31.617090466276906
1.2182538878650642,312,36,4,30,white,33.57865349090332
1.9499611839502253,512,34,26,21,brown,45.904811110238704
1.7863450144155522,773,31,1,28,white,79.96268951767692
1.0894110023122594,541,13,29,34,white,18.947335559241164
1.4175807757849284,792,37,14,31,brown,89.06904847263415
1.8791183075621647,512,10,6,20,basmati,12.767514170869315
1.9447320222914102,480,33,3,32,brown,49.319513377055536
1.4674015112498697,637,16,0,33,basmati,29.660874595877313
1.6134113892107078,784,11,12,28,basmati,11.64986480357336
1.1670339460920753,472,33,19,28,brown,37.141837837936244
1.9911686261369765,459,37,21,27,white,56.526896315680325
1.2316717013834433,463,14,6,27,brown,0.0
1.9427317741351255,764,16,14,30,basmati,30.145851691500784
1.6496466489923685,782,13,22,33,brown,20.77005450367973
1.6077367948788592,796,14,13,31,brown,22.535517472123104
1.5126885110165085,487,33,22,20,basmati,48.116515728876145
1.2306698117177586,694,10,18,30,white,11.879697572113272
1.1765280320055083,490,10,21,27,brown,0.0
1.2204862090701754,704,24,28,29,basmati,51.50776323366182
1.1864382621442546,607,29,23,33,basmati,53.071747644039476
1.7795844735667532,555,28,19,22,brown,43.80154047035628
1.35012525916673,482,38,28,30,white,63.18185323888881
1.0578426765633964,416,19,23,26,brown,10.146511681067782
1.9691026301408114,581,37,17,30,white,74.32470092820914
1.8837858849634257,495,27,9,34,white,39.33411913004175
1.927752283195213,333,37,8,20,white,38.203541220883494
1.9949078226464354,351,12,24,20,white,5.4793585145422545
1.1738952492194872,411,20,7,29,brown,18.140801604078142
1.3962420189026588,551,24,25,32,basmati,36.15940135896284
1.7582384757040912,381,36,29,24,basmati,45.6419749709241
1.6960206180537922,531,39,28,24,basmati,67.32984524067713
1.153895906339855,526,20,9,27,basmati,21.87077205917062
1.8158331249906179,532,26,16,26,basmati,41.49429355410092
1.2244405718366607,520,26,1,27,basmati,41.109594811576656
1.223817614822623,735,15,5,25,brown,22.720753900928482
1.5369744228934135,712,14,25,25,white,31.270305415799523
1.592939934841703,721,17,4,21,basmati,30.630821788607225
1.580086207837811,341,11,27,25,brown,0.0
1.0914868373977549,320,25,29,24,basmati,19.090743135825452
1.8774608626303804,341,29,8,32,basmati,22.634446805606053
1.265600042588706,696,33,4,22,white,71.5373859266462
1.1295149212828042,412,21,17,25,white,31.22838644875697
1.8887480798689773,404,15,25,27,white,20.368058885872138
1.9556514982297535,491,10,19,28,basmati,5.24723167424577
1.8621276172654506,316,13,8,20,basmati,5.400353209694328
1.8095160747248782,419,26,16,22,basmati,22.061474602865086
1.6552419806390217,692,22,26,22,white,40.59193922290018
1.5508573706091393,724,27,16,30,brown,61.031043947902255
1.0869867599114102,428,14,11,27,basmati,10.798102469082322
1.4084532130706986,429,39,6,20,basmati,49.24292906493145
1.372688517012314,359,33,26,24,basmati,33.63924712860213
1.2597537837603263,347,33,2,22,brown,40.733408206208
1.723420113688585,328,36,9,21,basmati,36.618976705118044
1.4958757350787708,396,12,1,34,brown,0.0
1.081046215907648,309,20,24,27,basmati,2.560020403705261
1.2201832019498113,541,22,2,22,brown,31.44172472368202
1.683258763659596,613,13,15,26,basmati,22.68541716681829
1.0761308594903003,743,35,1,31,white,90.37920884803611
1.8512069140487686,531,36,27,30,white,61.160607729101
1.4951465270139743,576,23,23,20,white,44.551070114203775
1.480586577326648,583,31,9,25,white,56.089690195615994
1.5924077846595175,502,20,5,22,basmati,28.622362848845075
1.824680965925149,546,36,21,27,white,71.76626918821846
1.347809207902193,589,19,25,25,brown,22.250145713216245
1.6780161525590636,563,28,10,31,white,57.383974630178066
1.5657319639957912,742,27,22,21,white,68.29227355136749
1.2670282701694213,513,15,6,25,white,23.504405397790542
1.878629986355158,499,36,26,26,basmati,49.46512601076853
1.797426021606928,732,38,28,24,white,98.21023818389362
1.6584518346584254,378,24,14,22,brown,13.96709178042135
1.850581729094242,700,30,5,23,white,73.42806527591439
1.8672942009598024,743,39,19,23,white,100.0
1.7083629767150348,642,19,26,25,white,40.94863819050792
1.837013328363672,643,14,8,29,brown,12.683606112001264
1.6974714616692836,472,35,21,20,white,58.20915879693675
1.6801407717603003,766,38,19,30,brown,93.09660197058449
1.6186113782151843,368,14,11,23,brown,13.033314268442393
1.7527166395576412,715,19,18,29,white,45.56204580621902
1.1586051052930737,727,37,19,32,brown,78.91509977486211
1.8808707591989284,748,14,2,23,basmati,31.23319429734828
1.871843527745232,386,12,14,29,white,10.899268070471265
1.0292472830345591,400,32,1,20,white,39.39345113837845
1.8258167505647627,307,15,29,28,brown,0.0
1.1288698674734452,632,13,20,23,brown,12.723233371896983
1.335118854259142,499,27,1,26,white,42.286171535823726
1.7435082562916078,386,37,21,31,basmati,41.331997555800314
1.160759896048308,342,18,2,33,brown,2.019479034162597
1.8179670241190622,684,26,5,22,brown,50.63467972636341
1.8321341779577418,408,38,14,29,basmati,41.68892791464513
1.5074677337608362,734,22,26,31,basmati,42.74460112199164
1.0063858717168337,707,36,9,22,white,89.2619516983328
1.2870381331749128,782,24,8,33,basmati,59.86838733071166
1.6169269183757422,451,39,0,27,white,51.25406119205499
1.9811861780274236,316,29,15,27,basmati,14.293255567534711
1.6318135270166683,432,26,5,30,brown,19.72120513261077
1.2598035810641597,447,22,8,31,white,28.326832381333244
1.6340057030996114,576,25,26,20,white,53.18160648517572
1.5399853797158554,531,31,3,29,white,52.87059325150622
1.7798453951511437,613,13,26,21,basmati,15.308249974483155
1.1069806388269585,714,14,27,27,brown,20.89769801207109
1.7610279025020281,665,14,1,20,white,27.237618434698604
1.5412665786761104,527,18,28,34,white,22.38422256572195
1.9629920038589947,438,26,3,31,white,29.092173654661337
1.341872166038686,735,22,0,27,white,45.24414492501146
1.632621893133948,698,11,18,27,brown,24.77266883129008
1.9320281055100175,510,22,25,21,basmati,35.65875145581999
1.1025097279906793,690,31,24,23,brown,58.79930463165031
1.9372284872364511,798,30,9,25,white,87.76016255983689
1.6878857223008135,327,36,20,31,brown,24.760754999198934
1.0678370591051718,350,32,14,30,white,39.22292061060925
1.3009635669468163,790,28,26,28,basmati,70.37981365020049
1.7081720886452816,741,12,21,34,basmati,18.842406203384478
1.0673506014687717,560,19,18,27,basmati,30.387646595012097
1.5821704601762732,560,11,15,31,white,17.238521624864667
1.3458830569529567,649,22,20,34,brown,38.02693770679743
1.620915517767477,651,28,26,27,basmati,57.49177537895108
1.045742033812513,307,35,23,26,white,33.59540717614095
1.8715368061523763,619,26,21,33,white,57.900778904853944
1.973488969177397,437,30,3,32,brown,45.22233985854669
1.9688778552856916,337,23,1,28,basmati,23.793653835177004
1.7496518317429248,410,21,29,34,white,27.683365854982938
1.130086240130632,779,30,24,21,brown,67.5340448739648
